id,Geographic Area Name,Population 16 years and over,16 to 19 years,20 to 24 years,25 to 29 years,30 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,65 to 74 years,75 years and over,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,Hispanic or Latino origin (of any race),"White alone, not Hispanic or Latino",Population 20 to 64 years,Male,Female,With own children under 18 years,With own children under 6 years only,With own children under 6 years and 6 to 17 years,With own children 6 to 17 years only,Below poverty level,At or above the poverty level,With any disability,Population 25 to 64 years,Less than high school graduate,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree or higher
0500000US39023,"Clark County, Ohio",108194,7825,8035,8014,7736,15238,16994,9114,9281,14885,11072,95907,9006,N,N,N,N,N,N,93113,74412,36236,38176,13449,3504,2143,7802,10472,63000,12790,66377,7263,21976,24373,12765
0500000US39099,"Mahoning County, Ohio",191068,14123,14540,13433,12247,25278,28269,16077,18961,26506,21634,154809,26211,N,N,N,N,N,11718,148141,128805,64739,64066,20526,4823,4175,11528,19607,106678,15520,114265,8521,37965,36824,30955
0500000US45051,"Horry County, South Carolina",289323,16234,17007,20904,19646,38151,40789,25073,28288,55355,27876,243105,35410,N,N,N,N,N,N,232059,189858,90179,99679,26327,6213,4461,15653,26340,161082,28351,172851,17550,58062,57972,39267
0500000US47093,"Knox County, Tennessee",378125,24336,41154,33540,30401,57827,59309,30731,27550,43474,29803,326945,32338,N,N,N,N,N,N,317970,280512,136838,143674,49360,11848,9069,28443,38929,237806,26045,239358,16486,58340,73786,90746
0500000US51061,"Fauquier County, Virginia",56182,3649,3360,5159,3827,8456,9519,5558,4721,6857,5076,48778,N,N,N,N,N,N,N,45645,40600,19906,20694,7258,1387,1346,4525,N,N,N,37240,2168,8674,11544,14854
0500000US72127,"San Juan Municipio, Puerto Rico",271287,14593,21909,21366,18180,37676,41007,21116,22057,36817,36566,175037,38417,N,N,N,42094,13601,266076,N,183311,85117,98194,30088,6507,4671,18910,68267,112763,27596,161402,19771,36022,36759,68850
0500000US01069,"Houston County, Alabama",83421,5009,6223,6904,6859,12633,13289,6694,7020,11027,7763,59431,22314,N,N,N,N,N,N,57267,59622,28594,31028,10517,2380,1814,6323,9075,50124,8779,53399,7111,16065,19296,10927
0500000US06083,"Santa Barbara County, California",358433,33690,47576,32544,27032,50626,48111,25552,24900,37583,30819,282482,N,N,22475,N,27602,13105,146168,173970,256341,131549,124792,40135,9665,9473,20997,31483,217365,21225,208765,42295,40770,58166,67534
0500000US10003,"New Castle County, Delaware",453995,30612,36356,41903,39294,69112,74341,39316,35968,51061,36032,297006,112812,N,24843,N,N,N,40453,270570,336290,164449,171841,52250,10029,10653,31568,37737,290775,28970,299934,21984,98952,71193,107805
0500000US12113,"Santa Rosa County, Florida",144746,8387,10532,13183,11210,23732,24097,10988,14201,17369,11047,124447,N,N,N,N,N,N,N,119635,107943,55618,52325,17920,4553,3410,9957,9097,94192,10828,97411,4404,25614,38317,29076
0500000US13295,"Walker County, Georgia",56555,4004,4247,4083,3844,8334,9075,5111,4764,7325,5768,52802,N,N,N,N,N,N,N,51730,39458,19781,19677,7067,2290,762,4015,5701,32646,5789,35211,4496,11168,13032,6515
0500000US20091,"Johnson County, Kansas",469526,30418,34568,39786,41922,83718,77791,38101,36698,52636,33888,407349,21584,N,23751,N,N,N,31678,382956,352584,174194,178390,72244,18293,11778,42173,16990,334587,23329,318016,12675,39890,83585,181866
0500000US25017,"Middlesex County, Massachusetts",1335097,85580,114506,126233,125224,211815,216837,110101,98741,139129,106931,1031015,67374,N,164785,N,34986,32983,98315,973798,1003457,497042,506415,172488,42843,27536,102109,66322,909794,64998,888951,41729,147211,152960,547051
0500000US25025,"Suffolk County, Massachusetts",688543,47821,77678,103648,85122,104403,89156,44039,39724,56509,40443,394785,141419,N,64723,N,43839,41299,145639,326925,543770,266284,277486,65067,17810,11416,35841,81387,442367,48375,466092,55699,84111,86511,239771
0500000US26055,"Grand Traverse County, Michigan",75878,4213,4531,5557,6105,10943,11873,7408,6870,11168,7210,72364,N,N,N,N,N,N,N,71289,53287,26539,26748,7712,1405,1666,4641,6041,46835,4786,48756,2210,12460,17601,16485
0500000US27137,"St. Louis County, Minnesota",165951,11347,18224,11738,11418,22083,22809,14354,15385,22338,16255,154668,N,N,N,N,N,N,N,152994,116011,59105,56906,15625,2869,3414,9342,18449,95248,14621,97787,4274,22331,41428,29754
0500000US31153,"Sarpy County, Nebraska",140146,10878,11545,12446,13689,26478,22749,10744,9448,13398,8771,122633,N,N,N,N,N,N,11869,115592,107099,54136,52963,23162,4763,5158,13241,5304,101537,7931,95554,3787,18671,33335,39761
0500000US33011,"Hillsborough County, New Hampshire",340143,19463,26775,28420,27543,51099,59604,32793,29596,38228,26622,305440,N,N,N,N,N,N,N,291965,255830,128867,126963,41502,8663,9174,23665,17360,236827,27140,229055,15779,57977,65069,90230
0500000US34017,"Hudson County, New Jersey",550007,25307,40663,70607,72233,106909,82350,35377,36643,45607,34311,299550,66430,N,92490,N,71511,17666,225988,165114,444782,225636,219146,68906,22527,12673,33706,51283,390424,27230,404119,48317,83620,70238,201944
0500000US37025,"Cabarrus County, North Carolina",164370,12601,11245,12474,14192,30120,31063,14160,10307,16885,11323,119064,30646,N,N,N,N,N,N,110150,123561,59784,63777,25744,5784,4974,14986,9630,113425,11170,112316,7402,27118,36261,41535
0500000US38015,"Burleigh County, North Dakota",75865,5005,6768,6905,6813,12187,10777,6880,5373,8440,6717,69128,N,N,N,N,N,N,N,68233,55703,28707,26996,10604,2798,1813,5993,3620,50570,4235,48935,991,11187,19314,17443
0500000US39085,"Lake County, Ohio",190883,11076,12685,13952,13027,26814,31631,16740,18611,26430,19917,174526,N,N,N,N,N,N,N,170719,133460,66633,66827,23322,6851,3894,12577,8872,123655,12383,120775,7601,34232,38812,40130
0500000US39153,"Summit County, Ohio",443156,27712,33039,37798,33608,64317,70180,39145,39890,56533,40934,354252,60068,N,N,N,N,N,N,348864,317977,156353,161624,53011,12247,10249,30515,34331,279564,37288,284938,19995,72112,89170,103661
0500000US40037,"Creek County, Oklahoma",56524,3736,3761,4494,4060,8905,9141,5470,4533,7295,5129,45398,N,N,N,N,N,N,N,44389,40364,20093,20271,8102,1854,1855,4393,5328,34546,4861,36603,4215,13363,12825,6200
0500000US41039,"Lane County, Oregon",317579,20253,35226,26528,21871,47608,42556,23500,26337,45031,28669,276149,N,N,N,N,N,N,24444,264569,223626,110229,113397,33846,8120,6697,19029,42572,179978,31123,188400,16388,43108,74068,54836
0500000US42001,"Adams County, Pennsylvania",83856,5136,6321,5813,5216,10865,14860,7540,7471,11840,8794,80309,N,N,N,N,N,N,N,76862,58086,28639,29447,9882,2798,1496,5588,3656,52988,6630,51765,4056,19926,15415,12368
0500000US42041,"Cumberland County, Pennsylvania",206170,12937,18409,15587,16200,29611,32656,17772,16230,26506,20262,181996,N,N,N,N,N,N,N,178539,146465,74449,72016,23235,5523,4634,13078,9735,128820,12211,128056,7550,38250,30094,52162
0500000US47065,"Hamilton County, Tennessee",297020,18165,22804,27071,25088,44643,46475,24118,25059,37068,26529,229338,53554,N,N,N,N,N,N,218072,215258,104276,110982,35230,8286,6336,20608,26526,184946,26662,192454,18873,43343,68258,61980
0500000US47179,"Washington County, Tennessee",107473,7066,11632,8525,7408,15253,16937,8757,8390,13610,9895,97976,N,N,N,N,N,N,N,96077,76902,38156,38746,11318,2280,2566,6472,11030,63701,13465,65270,6708,15889,18901,23772
0500000US49005,"Cache County, Utah",92518,9372,18250,10488,7299,14986,10314,5364,4914,6693,4838,84727,N,N,N,N,N,N,N,78273,71615,36459,35156,15382,3752,3996,7634,10468,59528,4895,53365,3378,9796,18401,21790
0500000US53015,"Cowlitz County, Washington",86221,5085,5692,6513,6934,12459,13569,6873,8240,12649,8207,77242,N,N,N,N,N,N,N,73850,60280,29764,30516,10386,2382,2242,5762,6494,53294,9698,54588,5202,19164,21882,8340
0500000US54081,"Raleigh County, West Virginia",60664,3987,3965,4319,3795,10487,8603,4201,5815,9377,6115,53941,N,N,N,N,N,N,N,53453,41185,20887,20298,8648,1831,2118,4699,9580,29538,9841,37220,4034,14108,12360,6718
0500000US72013,"Arecibo Municipio, Puerto Rico",69525,4198,5731,5587,4353,9803,11276,5126,5475,9651,8325,47388,N,N,N,N,16880,N,68726,N,47351,22745,24606,8037,1645,1022,5370,19623,27222,8590,41620,5832,12030,12151,11607
0500000US01103,"Morgan County, Alabama",95485,6688,7421,6442,7312,14793,15950,7894,8521,12050,8414,75775,N,N,N,N,N,N,N,74474,68333,34105,34228,13297,2365,3967,6965,7463,59897,8410,60912,8328,17807,19528,15249
0500000US06031,"Kings County, California",114798,8705,11790,13180,12139,21572,17598,8863,5538,8751,6662,73675,N,N,N,N,22612,N,58369,39767,90680,53107,37573,15610,4155,4034,7421,12901,65640,8356,78890,20160,19928,27789,11013
0500000US06089,"Shasta County, California",145037,7630,10406,11176,11226,20206,20670,12905,13791,21481,15546,125857,N,N,N,N,N,4567,13361,117887,100380,49527,50853,15184,3331,3321,8532,16589,83034,16335,89974,10826,20448,38551,20149
0500000US12073,"Leon County, Florida",244172,23165,45668,24650,17936,32496,29112,15406,16825,24218,14696,154082,72160,N,N,N,N,N,15697,142640,182093,86590,95503,25485,5897,4703,14885,41193,137070,15875,136425,9663,25610,41373,59779
0500000US12103,"Pinellas County, Florida",836293,35002,47203,61886,56730,106855,130262,77027,79480,130087,111761,695137,79480,N,27368,N,N,18778,74788,638983,559443,271346,288097,73986,17978,13022,42986,60556,493401,60680,512240,38308,141111,163797,169024
0500000US17093,"Kendall County, Illinois",93743,6894,7196,6298,9004,21586,16996,6083,6193,7857,5636,80998,N,N,N,N,N,N,16566,66167,73356,36147,37209,15892,3420,3049,9423,2705,70548,6821,66160,4469,15377,21573,24741
0500000US26017,"Bay County, Michigan",86290,6001,5714,6462,5816,11739,13165,7477,9059,11821,9036,82344,N,N,N,N,N,N,N,78621,59432,29904,29528,11175,2616,2294,6265,8838,50409,7167,53718,5473,17190,19718,11337
0500000US26159,"Van Buren County, Michigan",60355,4008,4365,3813,3761,8859,10186,6098,5176,8497,5592,52430,N,N,N,N,N,N,N,50091,42258,21260,20998,7468,1953,1262,4253,5720,36333,5811,37893,4899,12541,13449,7004
0500000US32031,"Washoe County, Nevada",376391,22456,30448,36720,33578,56707,58870,28286,33154,48330,27842,291690,10001,5696,21055,N,32983,N,81163,249084,277763,140718,137045,45227,7700,12326,25201,25919,250152,25891,247315,26897,61458,81870,77090
0500000US33013,"Merrimack County, New Hampshire",125929,7677,9472,9537,9023,17742,20789,11778,11488,17002,11421,119269,N,N,N,N,N,N,N,116742,89829,45571,44258,14080,3188,1626,9266,5657,80524,10109,80357,4372,23525,24171,28289
0500000US39045,"Fairfield County, Ohio",123258,8958,8877,9140,8916,20094,22014,10862,9722,14690,9985,108597,N,N,N,N,N,N,N,106932,89625,45261,44364,19103,3208,3972,11923,9024,78589,11693,80748,4143,24688,25256,26661
