STNAME,CTYNAME,TOT_POP
North Carolina,Transylvania County,1406
North Carolina,Transylvania County,1425
North Carolina,Transylvania County,1556
North Carolina,Transylvania County,1744
North Carolina,Transylvania County,1790
North Carolina,Transylvania County,1651
North Carolina,Transylvania County,1610
North Carolina,Transylvania County,1621
North Carolina,Transylvania County,1741
North Carolina,Transylvania County,1832
North Carolina,Transylvania County,1977
North Carolina,Transylvania County,2521
North Carolina,Transylvania County,2896
North Carolina,Transylvania County,2881
North Carolina,Transylvania County,2740
North Carolina,Transylvania County,2137
North Carolina,Transylvania County,1356
North Carolina,Transylvania County,1331
North Carolina,Tyrrell County,4131
North Carolina,Tyrrell County,223
North Carolina,Tyrrell County,211
North Carolina,Tyrrell County,216
North Carolina,Tyrrell County,201
North Carolina,Tyrrell County,230
North Carolina,Tyrrell County,323
North Carolina,Tyrrell County,293
North Carolina,Tyrrell County,288
North Carolina,Tyrrell County,255
North Carolina,Tyrrell County,248
North Carolina,Tyrrell County,263
North Carolina,Tyrrell County,284
North Carolina,Tyrrell County,297
North Carolina,Tyrrell County,210
North Carolina,Tyrrell County,208
North Carolina,Tyrrell County,152
North Carolina,Tyrrell County,124
North Carolina,Tyrrell County,105
North Carolina,Union County,235908
North Carolina,Union County,13353
North Carolina,Union County,16814
North Carolina,Union County,20275
North Carolina,Union County,20197
North Carolina,Union County,13974
North Carolina,Union County,11247
North Carolina,Union County,11688
North Carolina,Union County,14968
North Carolina,Union County,16932
North Carolina,Union County,20271
North Carolina,Union County,18147
North Carolina,Union County,15754
North Carolina,Union County,12360
North Carolina,Union County,10198
North Carolina,Union County,8312
North Carolina,Union County,5558
North Carolina,Union County,3164
North Carolina,Union County,2696
North Carolina,Vance County,44582
North Carolina,Vance County,2752
North Carolina,Vance County,2927
North Carolina,Vance County,2973
North Carolina,Vance County,2983
North Carolina,Vance County,2729
North Carolina,Vance County,3039
North Carolina,Vance County,2302
North Carolina,Vance County,2425
North Carolina,Vance County,2315
North Carolina,Vance County,2849
North Carolina,Vance County,2907
North Carolina,Vance County,3003
North Carolina,Vance County,3134
North Carolina,Vance County,2730
North Carolina,Vance County,2153
North Carolina,Vance County,1461
North Carolina,Vance County,950
North Carolina,Vance County,950
North Carolina,Wake County,1092305
North Carolina,Wake County,67753
North Carolina,Wake County,71913
North Carolina,Wake County,76649
North Carolina,Wake County,75694
North Carolina,Wake County,69041
North Carolina,Wake County,80478
North Carolina,Wake County,80634
North Carolina,Wake County,82253
North Carolina,Wake County,80757
North Carolina,Wake County,82030
North Carolina,Wake County,73857
North Carolina,Wake County,68143
North Carolina,Wake County,56217
North Carolina,Wake County,44539
North Carolina,Wake County,34405
North Carolina,Wake County,21063
North Carolina,Wake County,13293
North Carolina,Wake County,13586
North Carolina,Warren County,19807
North Carolina,Warren County,946
North Carolina,Warren County,941
North Carolina,Warren County,1108
North Carolina,Warren County,1005
North Carolina,Warren County,1010
North Carolina,Warren County,1133
North Carolina,Warren County,1009
North Carolina,Warren County,1040
North Carolina,Warren County,966
North Carolina,Warren County,1066
North Carolina,Warren County,1255
North Carolina,Warren County,1568
North Carolina,Warren County,1728
North Carolina,Warren County,1591
North Carolina,Warren County,1333
North Carolina,Warren County,900
North Carolina,Warren County,575
North Carolina,Warren County,633
North Carolina,Washington County,11859
North Carolina,Washington County,614
North Carolina,Washington County,672
North Carolina,Washington County,690
North Carolina,Washington County,635
North Carolina,Washington County,683
North Carolina,Washington County,718
North Carolina,Washington County,497
North Carolina,Washington County,528
North Carolina,Washington County,550
North Carolina,Washington County,656
North Carolina,Washington County,790
North Carolina,Washington County,875
North Carolina,Washington County,1062
North Carolina,Washington County,943
North Carolina,Washington County,726
North Carolina,Washington County,491
North Carolina,Washington County,377
North Carolina,Washington County,352
North Carolina,Watauga County,55945
North Carolina,Watauga County,1852
North Carolina,Watauga County,1951
North Carolina,Watauga County,2147
North Carolina,Watauga County,5965
North Carolina,Watauga County,11138
North Carolina,Watauga County,3659
North Carolina,Watauga County,2634
North Carolina,Watauga County,2661
North Carolina,Watauga County,2618
North Carolina,Watauga County,2844
North Carolina,Watauga County,2874
North Carolina,Watauga County,3309
North Carolina,Watauga County,3440
North Carolina,Watauga County,3109
North Carolina,Watauga County,2331
North Carolina,Watauga County,1584
North Carolina,Watauga County,931
North Carolina,Watauga County,898
North Carolina,Wayne County,123248
North Carolina,Wayne County,8174
North Carolina,Wayne County,8041
North Carolina,Wayne County,8132
North Carolina,Wayne County,7968
North Carolina,Wayne County,8915
North Carolina,Wayne County,9006
North Carolina,Wayne County,7693
North Carolina,Wayne County,7062
North Carolina,Wayne County,6796
North Carolina,Wayne County,7326
North Carolina,Wayne County,7715
North Carolina,Wayne County,8269
North Carolina,Wayne County,7885
North Carolina,Wayne County,6708
North Carolina,Wayne County,5189
North Carolina,Wayne County,3615
North Carolina,Wayne County,2543
North Carolina,Wayne County,2211
North Carolina,Wilkes County,68557
North Carolina,Wilkes County,3461
North Carolina,Wilkes County,3641
North Carolina,Wilkes County,4179
North Carolina,Wilkes County,4221
North Carolina,Wilkes County,3668
North Carolina,Wilkes County,3900
North Carolina,Wilkes County,3513
North Carolina,Wilkes County,3606
North Carolina,Wilkes County,3966
North Carolina,Wilkes County,4621
North Carolina,Wilkes County,4804
North Carolina,Wilkes County,5140
North Carolina,Wilkes County,5060
North Carolina,Wilkes County,4531
North Carolina,Wilkes County,3959
North Carolina,Wilkes County,2747
North Carolina,Wilkes County,1879
North Carolina,Wilkes County,1661
North Carolina,Wilson County,81455
North Carolina,Wilson County,4794
North Carolina,Wilson County,5149
North Carolina,Wilson County,5418
North Carolina,Wilson County,5385
North Carolina,Wilson County,4866
North Carolina,Wilson County,5186
North Carolina,Wilson County,4611
North Carolina,Wilson County,4665
North Carolina,Wilson County,4635
North Carolina,Wilson County,5201
North Carolina,Wilson County,5310
North Carolina,Wilson County,5773
North Carolina,Wilson County,5581
North Carolina,Wilson County,4849
North Carolina,Wilson County,3887
North Carolina,Wilson County,2635
North Carolina,Wilson County,1797
North Carolina,Wilson County,1713
North Carolina,Yadkin County,37543
North Carolina,Yadkin County,1952
North Carolina,Yadkin County,2159
North Carolina,Yadkin County,2257
North Carolina,Yadkin County,2241
North Carolina,Yadkin County,2102
North Carolina,Yadkin County,2170
North Carolina,Yadkin County,1910
North Carolina,Yadkin County,1983
North Carolina,Yadkin County,2084
North Carolina,Yadkin County,2713
North Carolina,Yadkin County,2897
North Carolina,Yadkin County,2932
North Carolina,Yadkin County,2577
North Carolina,Yadkin County,2302
North Carolina,Yadkin County,1953
North Carolina,Yadkin County,1497
North Carolina,Yadkin County,933
North Carolina,Yadkin County,881
North Carolina,Yancey County,17903
North Carolina,Yancey County,822
North Carolina,Yancey County,823
North Carolina,Yancey County,1007
North Carolina,Yancey County,958
North Carolina,Yancey County,858
North Carolina,Yancey County,1018
North Carolina,Yancey County,880
North Carolina,Yancey County,912
North Carolina,Yancey County,971
North Carolina,Yancey County,1158
North Carolina,Yancey County,1226
North Carolina,Yancey County,1316
North Carolina,Yancey County,1347
North Carolina,Yancey County,1429
North Carolina,Yancey County,1196
North Carolina,Yancey County,866
North Carolina,Yancey County,635
North Carolina,Yancey County,481
North Dakota,Adams County,2294
North Dakota,Adams County,117
North Dakota,Adams County,128
North Dakota,Adams County,117
North Dakota,Adams County,117
North Dakota,Adams County,82
North Dakota,Adams County,98
North Dakota,Adams County,149
North Dakota,Adams County,120
North Dakota,Adams County,110
North Dakota,Adams County,106
North Dakota,Adams County,130
North Dakota,Adams County,185
North Dakota,Adams County,196
North Dakota,Adams County,173
North Dakota,Adams County,139
North Dakota,Adams County,103
North Dakota,Adams County,101
North Dakota,Adams County,123
North Dakota,Barnes County,10542
North Dakota,Barnes County,555
North Dakota,Barnes County,554
North Dakota,Barnes County,615
North Dakota,Barnes County,720
North Dakota,Barnes County,694
North Dakota,Barnes County,570
North Dakota,Barnes County,531
North Dakota,Barnes County,600
North Dakota,Barnes County,519
North Dakota,Barnes County,573
North Dakota,Barnes County,624
North Dakota,Barnes County,812
North Dakota,Barnes County,774
North Dakota,Barnes County,726
North Dakota,Barnes County,538
North Dakota,Barnes County,435
North Dakota,Barnes County,293
North Dakota,Barnes County,409
North Dakota,Benson County,6962
North Dakota,Benson County,766
North Dakota,Benson County,663
North Dakota,Benson County,689
North Dakota,Benson County,519
North Dakota,Benson County,381
North Dakota,Benson County,421
North Dakota,Benson County,394
North Dakota,Benson County,367
North Dakota,Benson County,282
North Dakota,Benson County,296
North Dakota,Benson County,374
North Dakota,Benson County,417
North Dakota,Benson County,425
North Dakota,Benson County,362
North Dakota,Benson County,223
North Dakota,Benson County,164
North Dakota,Benson County,120
North Dakota,Benson County,99
North Dakota,Billings County,919
North Dakota,Billings County,69
North Dakota,Billings County,45
North Dakota,Billings County,46
North Dakota,Billings County,37
North Dakota,Billings County,35
North Dakota,Billings County,51
North Dakota,Billings County,71
North Dakota,Billings County,69
North Dakota,Billings County,47
North Dakota,Billings County,46
North Dakota,Billings County,63
North Dakota,Billings County,66
North Dakota,Billings County,68
North Dakota,Billings County,65
North Dakota,Billings County,48
North Dakota,Billings County,28
North Dakota,Billings County,32
North Dakota,Billings County,33
North Dakota,Bottineau County,6411
North Dakota,Bottineau County,348
North Dakota,Bottineau County,385
North Dakota,Bottineau County,400
North Dakota,Bottineau County,402
North Dakota,Bottineau County,348
North Dakota,Bottineau County,343
North Dakota,Bottineau County,311
North Dakota,Bottineau County,349
North Dakota,Bottineau County,297
North Dakota,Bottineau County,308
North Dakota,Bottineau County,369
North Dakota,Bottineau County,499
North Dakota,Bottineau County,523
North Dakota,Bottineau County,516
North Dakota,Bottineau County,376
North Dakota,Bottineau County,258
North Dakota,Bottineau County,170
North Dakota,Bottineau County,209
North Dakota,Bowman County,3076
North Dakota,Bowman County,192
North Dakota,Bowman County,227
North Dakota,Bowman County,215
North Dakota,Bowman County,171
North Dakota,Bowman County,155
North Dakota,Bowman County,156
North Dakota,Bowman County,167
North Dakota,Bowman County,191
North Dakota,Bowman County,158
North Dakota,Bowman County,154
North Dakota,Bowman County,140
North Dakota,Bowman County,215
North Dakota,Bowman County,276
North Dakota,Bowman County,190
